# Moment       
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	(total_x total_y total_z)	(pressureFluid_x pressureFluid_y pressureFluid_z)	(pressureParticle_x pressureParticle_y pressureParticle_z)	(viscous_x viscous_y viscous_z)
1.53389        	(3.6773108e-06 1.7843749e-10 9.8880846e-06)	(3.6773108e-06 1.7843749e-10 9.8880846e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53495        	(3.6849607e-06 -6.5705349e-10 9.8919054e-06)	(3.6849607e-06 -6.5705349e-10 9.8919054e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53602        	(3.6753698e-06 -7.1652798e-10 9.8647673e-06)	(3.6753698e-06 -7.1652798e-10 9.8647673e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53709        	(3.6808305e-06 -1.4715868e-09 9.8642801e-06)	(3.6808305e-06 -1.4715868e-09 9.8642801e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53815        	(3.6726924e-06 2.3610165e-10 9.8760754e-06)	(3.6726924e-06 2.3610165e-10 9.8760754e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53922        	(3.6784320e-06 1.5480969e-11 9.8869189e-06)	(3.6784320e-06 1.5480969e-11 9.8869189e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54029        	(3.6733175e-06 -4.2482643e-10 9.8642266e-06)	(3.6733175e-06 -4.2482643e-10 9.8642266e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54135        	(3.6788622e-06 -4.8157693e-10 9.8777825e-06)	(3.6788622e-06 -4.8157693e-10 9.8777825e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54242        	(3.6748462e-06 -1.6568188e-09 9.8434635e-06)	(3.6748462e-06 -1.6568188e-09 9.8434635e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54348        	(3.6811291e-06 -1.9123015e-09 9.8550544e-06)	(3.6811291e-06 -1.9123015e-09 9.8550544e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54457        	(3.6828407e-06 -1.8831810e-09 9.8599929e-06)	(3.6828407e-06 -1.8831810e-09 9.8599929e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54566        	(3.6790907e-06 -1.4863250e-09 9.8575391e-06)	(3.6790907e-06 -1.4863250e-09 9.8575391e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54674        	(3.6848621e-06 -1.8691907e-09 9.8652168e-06)	(3.6848621e-06 -1.8691907e-09 9.8652168e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54783        	(3.6832791e-06 -1.9315399e-09 9.8594820e-06)	(3.6832791e-06 -1.9315399e-09 9.8594820e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5489         	(3.6845231e-06 -1.8707711e-09 9.8637874e-06)	(3.6845231e-06 -1.8707711e-09 9.8637874e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.54996        	(3.6897029e-06 -2.7263902e-09 9.8605127e-06)	(3.6897029e-06 -2.7263902e-09 9.8605127e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55103        	(3.6831549e-06 -1.7992855e-09 9.8610450e-06)	(3.6831549e-06 -1.7992855e-09 9.8610450e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55209        	(3.6853924e-06 -1.9327522e-09 9.8641735e-06)	(3.6853924e-06 -1.9327522e-09 9.8641735e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55315        	(3.6805269e-06 -1.3731370e-09 9.8619470e-06)	(3.6805269e-06 -1.3731370e-09 9.8619470e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55422        	(3.6823155e-06 -1.7651254e-09 9.8587526e-06)	(3.6823155e-06 -1.7651254e-09 9.8587526e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55528        	(3.6784199e-06 -1.6025933e-09 9.8512714e-06)	(3.6784199e-06 -1.6025933e-09 9.8512714e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55635        	(3.6810363e-06 -8.4924962e-10 9.8729873e-06)	(3.6810363e-06 -8.4924962e-10 9.8729873e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55741        	(3.6757413e-06 -2.3931663e-09 9.8279626e-06)	(3.6757413e-06 -2.3931663e-09 9.8279626e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55848        	(3.6771879e-06 -2.7144515e-09 9.8252640e-06)	(3.6771879e-06 -2.7144515e-09 9.8252640e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.55954        	(3.6758682e-06 -1.8477584e-09 9.8386567e-06)	(3.6758682e-06 -1.8477584e-09 9.8386567e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56064        	(3.6800449e-06 -3.8604096e-09 9.8098132e-06)	(3.6800449e-06 -3.8604096e-09 9.8098132e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56173        	(3.6673540e-06 -2.1469538e-09 9.8094201e-06)	(3.6673540e-06 -2.1469538e-09 9.8094201e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56282        	(3.6823369e-06 -1.4359913e-09 9.8635276e-06)	(3.6823369e-06 -1.4359913e-09 9.8635276e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56392        	(3.6749834e-06 -1.2130221e-09 9.8479772e-06)	(3.6749834e-06 -1.2130221e-09 9.8479772e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56501        	(3.6847828e-06 -1.9746837e-09 9.8590239e-06)	(3.6847828e-06 -1.9746837e-09 9.8590239e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56607        	(3.6760673e-06 -8.5396018e-10 9.8575950e-06)	(3.6760673e-06 -8.5396018e-10 9.8575950e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56713        	(3.6973340e-06 -2.6411161e-09 9.8791716e-06)	(3.6973340e-06 -2.6411161e-09 9.8791716e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56819        	(3.6772632e-06 -6.1989950e-10 9.8650635e-06)	(3.6772632e-06 -6.1989950e-10 9.8650635e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.56925        	(3.6911861e-06 -9.5327730e-10 9.8956854e-06)	(3.6911861e-06 -9.5327730e-10 9.8956854e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57031        	(3.6762055e-06 6.5329636e-11 9.8754203e-06)	(3.6762055e-06 6.5329636e-11 9.8754203e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57137        	(3.6868337e-06 -4.7099092e-10 9.8931872e-06)	(3.6868337e-06 -4.7099092e-10 9.8931872e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57243        	(3.6759108e-06 -3.1455985e-10 9.8667758e-06)	(3.6759108e-06 -3.1455985e-10 9.8667758e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57349        	(3.6839419e-06 -7.1075319e-10 9.8803475e-06)	(3.6839419e-06 -7.1075319e-10 9.8803475e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57455        	(3.6736548e-06 3.7723437e-10 9.8740719e-06)	(3.6736548e-06 3.7723437e-10 9.8740719e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57561        	(3.6807772e-06 -6.0863321e-10 9.8735510e-06)	(3.6807772e-06 -6.0863321e-10 9.8735510e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57667        	(3.6719341e-06 -1.1248294e-10 9.8594564e-06)	(3.6719341e-06 -1.1248294e-10 9.8594564e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57773        	(3.6777098e-06 -6.8945753e-10 9.8634114e-06)	(3.6777098e-06 -6.8945753e-10 9.8634114e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57885        	(3.6767809e-06 -2.6724653e-09 9.8215654e-06)	(3.6767809e-06 -2.6724653e-09 9.8215654e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.57996        	(3.6638460e-06 -8.4012517e-10 9.8228945e-06)	(3.6638460e-06 -8.4012517e-10 9.8228945e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58101        	(3.6746123e-06 2.1995488e-09 9.9117398e-06)	(3.6746123e-06 2.1995488e-09 9.9117398e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58207        	(3.6904249e-06 -1.2492426e-09 9.8859090e-06)	(3.6904249e-06 -1.2492426e-09 9.8859090e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58312        	(3.6793414e-06 -2.6208995e-10 9.8755151e-06)	(3.6793414e-06 -2.6208995e-10 9.8755151e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58418        	(3.6833783e-06 -9.2670756e-10 9.8730899e-06)	(3.6833783e-06 -9.2670756e-10 9.8730899e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58523        	(3.6748745e-06 -1.3008325e-09 9.8427307e-06)	(3.6748745e-06 -1.3008325e-09 9.8427307e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58629        	(3.6785910e-06 -1.9383730e-09 9.8399886e-06)	(3.6785910e-06 -1.9383730e-09 9.8399886e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58734        	(3.6730387e-06 -9.0721578e-10 9.8453220e-06)	(3.6730387e-06 -9.0721578e-10 9.8453220e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5884         	(3.6770952e-06 -1.5848163e-09 9.8427075e-06)	(3.6770952e-06 -1.5848163e-09 9.8427075e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.58945        	(3.6725527e-06 -2.0120253e-09 9.8219521e-06)	(3.6725527e-06 -2.0120253e-09 9.8219521e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59051        	(3.6774346e-06 -8.0162722e-10 9.8588468e-06)	(3.6774346e-06 -8.0162722e-10 9.8588468e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59156        	(3.6807165e-06 4.0578278e-10 9.8913880e-06)	(3.6807165e-06 4.0578278e-10 9.8913880e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59262        	(3.6900350e-06 3.8844874e-09 9.9849813e-06)	(3.6900350e-06 3.8844874e-09 9.9849813e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59367        	(3.6862797e-06 2.9772518e-09 9.9568682e-06)	(3.6862797e-06 2.9772518e-09 9.9568682e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59473        	(3.6913664e-06 2.5750493e-09 9.9624712e-06)	(3.6913664e-06 2.5750493e-09 9.9624712e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59578        	(3.6864921e-06 3.3913158e-09 9.9653826e-06)	(3.6864921e-06 3.3913158e-09 9.9653826e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59684        	(3.6887629e-06 1.2540841e-09 9.9291779e-06)	(3.6887629e-06 1.2540841e-09 9.9291779e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59789        	(3.6827336e-06 2.0428668e-09 9.9284429e-06)	(3.6827336e-06 2.0428668e-09 9.9284429e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.59895        	(3.6825004e-06 8.6505051e-10 9.9044555e-06)	(3.6825004e-06 8.6505051e-10 9.9044555e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6            	(3.6779758e-06 1.5881708e-09 9.9064592e-06)	(3.6779758e-06 1.5881708e-09 9.9064592e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60108        	(3.6787149e-06 5.3339309e-10 9.8875079e-06)	(3.6787149e-06 5.3339309e-10 9.8875079e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60216        	(3.6661909e-06 1.6272860e-09 9.8753407e-06)	(3.6661909e-06 1.6272860e-09 9.8753407e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60324        	(3.6767475e-06 1.6484090e-09 9.9039713e-06)	(3.6767475e-06 1.6484090e-09 9.9039713e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60432        	(3.6695243e-06 1.0538766e-09 9.8727190e-06)	(3.6695243e-06 1.0538766e-09 9.8727190e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60541        	(3.6787308e-06 1.3921425e-09 9.9039748e-06)	(3.6787308e-06 1.3921425e-09 9.9039748e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60649        	(3.6750117e-06 1.6369001e-09 9.8986802e-06)	(3.6750117e-06 1.6369001e-09 9.8986802e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60757        	(3.6848334e-06 2.1104616e-09 9.9342462e-06)	(3.6848334e-06 2.1104616e-09 9.9342462e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60866        	(3.6802146e-06 4.1317479e-09 9.9615602e-06)	(3.6802146e-06 4.1317479e-09 9.9615602e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.60975        	(3.6911991e-06 5.3171722e-09 1.0014271e-05)	(3.6911991e-06 5.3171722e-09 1.0014271e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61084        	(3.6883171e-06 7.5618236e-09 1.0050630e-05)	(3.6883171e-06 7.5618236e-09 1.0050630e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61193        	(3.6941321e-06 8.5627242e-09 1.0085802e-05)	(3.6941321e-06 8.5627242e-09 1.0085802e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61303        	(3.6915165e-06 1.0897323e-08 1.0124622e-05)	(3.6915165e-06 1.0897323e-08 1.0124622e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61412        	(3.6920194e-06 1.1241457e-08 1.0132560e-05)	(3.6920194e-06 1.1241457e-08 1.0132560e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61521        	(3.6867379e-06 1.2641685e-08 1.0145774e-05)	(3.6867379e-06 1.2641685e-08 1.0145774e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6163         	(3.6871121e-06 1.2652188e-08 1.0146762e-05)	(3.6871121e-06 1.2652188e-08 1.0146762e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61738        	(3.6787744e-06 1.1794723e-08 1.0107242e-05)	(3.6787744e-06 1.1794723e-08 1.0107242e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61847        	(3.6779351e-06 1.1448993e-08 1.0097918e-05)	(3.6779351e-06 1.1448993e-08 1.0097918e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.61956        	(3.6712079e-06 1.1342670e-08 1.0077487e-05)	(3.6712079e-06 1.1342670e-08 1.0077487e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62064        	(3.6711732e-06 1.0509546e-08 1.0060678e-05)	(3.6711732e-06 1.0509546e-08 1.0060678e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62173        	(3.6668513e-06 1.0264944e-08 1.0043935e-05)	(3.6668513e-06 1.0264944e-08 1.0043935e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62282        	(3.6686560e-06 9.6288898e-09 1.0035900e-05)	(3.6686560e-06 9.6288898e-09 1.0035900e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6239         	(3.6674282e-06 1.0003481e-08 1.0039609e-05)	(3.6674282e-06 1.0003481e-08 1.0039609e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62499        	(3.6712078e-06 9.5493031e-09 1.0040406e-05)	(3.6712078e-06 9.5493031e-09 1.0040406e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62609        	(3.6720844e-06 8.3957284e-09 1.0019609e-05)	(3.6720844e-06 8.3957284e-09 1.0019609e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62718        	(3.6748432e-06 7.8695878e-09 1.0016195e-05)	(3.6748432e-06 7.8695878e-09 1.0016195e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62827        	(3.6789974e-06 7.9260305e-09 1.0027970e-05)	(3.6789974e-06 7.9260305e-09 1.0027970e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.62937        	(3.6815341e-06 7.2690924e-09 1.0021327e-05)	(3.6815341e-06 7.2690924e-09 1.0021327e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63047        	(3.6825211e-06 7.4276039e-09 1.0026554e-05)	(3.6825211e-06 7.4276039e-09 1.0026554e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63158        	(3.6862907e-06 7.0195903e-09 1.0028065e-05)	(3.6862907e-06 7.0195903e-09 1.0028065e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63267        	(3.6858492e-06 7.3466140e-09 1.0032725e-05)	(3.6858492e-06 7.3466140e-09 1.0032725e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63376        	(3.6890690e-06 6.3691784e-09 1.0021503e-05)	(3.6890690e-06 6.3691784e-09 1.0021503e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63486        	(3.6851976e-06 6.2639687e-09 1.0008403e-05)	(3.6851976e-06 6.2639687e-09 1.0008403e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63595        	(3.6862609e-06 5.0226024e-09 9.9861563e-06)	(3.6862609e-06 5.0226024e-09 9.9861563e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63704        	(3.6815517e-06 4.8696301e-09 9.9698231e-06)	(3.6815517e-06 4.8696301e-09 9.9698231e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.63813        	(3.6812247e-06 5.0513456e-09 9.9718102e-06)	(3.6812247e-06 5.0513456e-09 9.9718102e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6392         	(3.6789722e-06 5.3724368e-09 9.9713624e-06)	(3.6789722e-06 5.3724368e-09 9.9713624e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64027        	(3.6800486e-06 4.3732249e-09 9.9538496e-06)	(3.6800486e-06 4.3732249e-09 9.9538496e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64132        	(3.6755880e-06 5.1665198e-09 9.9567437e-06)	(3.6755880e-06 5.1665198e-09 9.9567437e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64236        	(3.6778022e-06 3.6521536e-09 9.9321268e-06)	(3.6778022e-06 3.6521536e-09 9.9321268e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6434         	(3.6723368e-06 4.5877483e-09 9.9350988e-06)	(3.6723368e-06 4.5877483e-09 9.9350988e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64443        	(3.6748509e-06 3.9358602e-09 9.9282267e-06)	(3.6748509e-06 3.9358602e-09 9.9282267e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64546        	(3.6711916e-06 4.5020712e-09 9.9287456e-06)	(3.6711916e-06 4.5020712e-09 9.9287456e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64648        	(3.6722773e-06 4.5389088e-09 9.9315609e-06)	(3.6722773e-06 4.5389088e-09 9.9315609e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64751        	(3.6728079e-06 4.0976413e-09 9.9234712e-06)	(3.6728079e-06 4.0976413e-09 9.9234712e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64853        	(3.6730697e-06 4.0234501e-09 9.9218636e-06)	(3.6730697e-06 4.0234501e-09 9.9218636e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.64955        	(3.6745727e-06 3.8119963e-09 9.9208681e-06)	(3.6745727e-06 3.8119963e-09 9.9208681e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65058        	(3.6760196e-06 4.0981146e-09 9.9294881e-06)	(3.6760196e-06 4.0981146e-09 9.9294881e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6516         	(3.6781339e-06 3.9124844e-09 9.9306072e-06)	(3.6781339e-06 3.9124844e-09 9.9306072e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65262        	(3.6801337e-06 3.5985970e-09 9.9288842e-06)	(3.6801337e-06 3.5985970e-09 9.9288842e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
